Sector,Escenario,Hora,IdNudo,Demanda,Altura,Presion,Calidad
Norte,E1,20:00:00,1103,0.01,1791.38,21.33,0.00
Norte,E1,20:00:00,1125,0.06,1791.38,21.41,0.00
Norte,E1,20:00:00,1128,0.06,1791.38,21.66,0.00
Norte,E1,20:00:00,1122,0.05,1791.38,21.47,0.00
Norte,E1,20:00:00,1100,0.04,1791.38,20.40,0.00
Norte,E1,20:00:00,1102,0.07,1791.38,20.35,0.00
Norte,E1,20:00:00,1049,0.03,1791.37,19.97,0.00
Norte,E1,20:00:00,5678,0.05,1791.38,20.06,0.00
Norte,E1,20:00:00,1051,0.03,1791.37,19.86,0.00
Norte,E1,20:00:00,1107,0.04,1791.38,20.58,0.00
Norte,E1,20:00:00,1112,0.02,1791.38,20.23,0.00
Norte,E1,20:00:00,1110,0.01,1791.38,20.21,0.00
Norte,E1,20:00:00,1059,0.05,1791.37,19.63,0.00
Norte,E1,20:00:00,1113,0.04,1791.38,19.97,0.00
Norte,E1,20:00:00,1077,0.02,1791.38,19.83,0.00
Norte,E1,20:00:00,363,0.04,1791.39,22.68,0.00
Norte,E1,20:00:00,1305,0.00,1791.48,10.09,0.00
Norte,E1,20:00:00,1304,0.05,1791.48,10.08,0.00
Norte,E1,20:00:00,1306,0.06,1791.48,10.09,0.00
Norte,E1,20:00:00,1302,0.08,1791.48,10.08,0.00
Norte,E1,20:00:00,1272,0.03,1791.49,11.66,0.00
Norte,E1,20:00:00,1187,0.19,1791.41,15.70,0.00
Norte,E1,20:00:00,1150,0.19,1791.39,21.11,0.00
Norte,E1,20:00:00,1297,0.08,1791.49,10.61,0.00
Norte,E1,20:00:00,1293,0.07,1791.47,11.96,0.00
Norte,E1,20:00:00,1286,0.07,1791.47,12.88,0.00
Norte,E1,20:00:00,1279,0.05,1791.46,13.95,0.00
Norte,E1,20:00:00,1281,0.06,1791.46,14.32,0.00
Norte,E1,20:00:00,1149,0.14,1791.42,21.31,0.00
Norte,E1,20:00:00,5621,0.03,1791.37,22.46,0.00
Norte,E1,20:00:00,5620,0.04,1791.37,22.52,0.00
Norte,E1,20:00:00,355,0.04,1791.40,22.62,0.00
Norte,E1,20:00:00,1139,0.07,1791.40,22.65,0.00
Norte,E1,20:00:00,5614,0.02,1791.40,22.67,0.00
Norte,E1,20:00:00,1169,0.08,1791.40,22.70,0.00
Norte,E1,20:00:00,1164,0.09,1791.40,22.42,0.00
Norte,E1,20:00:00,5613,0.06,1791.39,22.58,0.00
Norte,E1,20:00:00,1143,0.07,1791.39,22.44,0.00
Norte,E1,20:00:00,1145,0.03,1791.39,22.53,0.00
Norte,E1,20:00:00,362,0.08,1791.39,22.69,0.00
Norte,E1,20:00:00,1117,0.08,1791.38,20.01,0.00
Norte,E1,20:00:00,5604,0.06,1791.38,20.73,0.00
Norte,E1,20:00:00,5603,0.04,1791.39,21.17,0.00
Norte,E1,20:00:00,1340,0.04,1791.46,19.12,0.00
Norte,E1,20:00:00,1334,0.06,1791.46,12.18,0.00
Norte,E1,20:00:00,1326,0.08,1791.47,10.28,0.00
Norte,E1,20:00:00,1257,0.07,1791.48,11.29,0.00
Norte,E1,20:00:00,1252,0.10,1791.46,11.37,0.00
Norte,E1,20:00:00,1240,0.10,1791.45,11.28,0.00
Norte,E1,20:00:00,1223,0.04,1791.44,9.66,0.00
Norte,E1,20:00:00,5538,0.06,1791.38,19.95,0.00
Norte,E1,20:00:00,5537,0.03,1791.38,19.63,0.00
Norte,E1,20:00:00,1284,0.03,1791.39,21.15,0.00
Norte,E1,20:00:00,5533,0.03,1791.47,10.93,0.00
Norte,E1,20:00:00,5523,0.00,1791.38,19.37,0.00
Norte,E1,20:00:00,1246,0.03,1791.41,16.01,0.00
Norte,E1,20:00:00,1196,0.05,1791.33,17.11,0.00
Norte,E1,20:00:00,1207,0.10,1791.33,15.54,0.00
Norte,E1,20:00:00,1197,0.04,1791.33,17.58,0.00
Norte,E1,20:00:00,1172,0.14,1791.39,23.76,0.00
Norte,E1,20:00:00,1244,0.10,1791.42,14.75,0.00
Norte,E1,20:00:00,1245,0.05,1791.42,15.83,0.00
Norte,E1,20:00:00,1225,0.03,1791.42,14.72,0.00
Norte,E1,20:00:00,1243,0.04,1791.44,13.21,0.00
Norte,E1,20:00:00,1226,0.06,1791.44,13.49,0.00
Norte,E1,20:00:00,1232,0.02,1791.44,12.01,0.00
Norte,E1,20:00:00,1228,0.03,1791.44,12.82,0.00
Norte,E1,20:00:00,1230,0.01,1791.44,12.47,0.00
Norte,E1,20:00:00,1231,0.01,1791.44,12.55,0.00
Norte,E1,20:00:00,1229,0.01,1791.44,12.52,0.00
Norte,E1,20:00:00,5506,0.01,1791.44,12.96,0.00
Norte,E1,20:00:00,1224,0.06,1791.44,13.26,0.00
Norte,E1,20:00:00,1324,0.02,1791.48,10.63,0.00
Norte,E1,20:00:00,1308,0.07,1791.47,10.61,0.00
Norte,E1,20:00:00,1323,0.05,1791.47,12.06,0.00
Norte,E1,20:00:00,1255,0.07,1791.48,11.91,0.00
Norte,E1,20:00:00,1250,0.13,1791.45,12.76,0.00
Norte,E1,20:00:00,1249,0.12,1791.43,13.85,0.00
Norte,E1,20:00:00,1186,0.01,1791.43,16.02,0.00
Norte,E1,20:00:00,1292,0.06,1791.47,11.31,0.00
Norte,E1,20:00:00,1291,0.01,1791.47,11.08,0.00
Norte,E1,20:00:00,1289,0.02,1791.47,13.24,0.00
Norte,E1,20:00:00,1288,0.01,1791.47,14.91,0.00
Norte,E1,20:00:00,1184,0.03,1791.43,14.99,0.00
Norte,E1,20:00:00,347,0.07,1791.37,23.85,0.00
Norte,E1,20:00:00,351,0.05,1791.37,24.12,0.00
Norte,E1,20:00:00,1134,0.12,1791.40,22.73,0.00
Norte,E1,20:00:00,1140,0.03,1791.40,22.70,0.00
Norte,E1,20:00:00,5495,0.09,1791.38,22.91,0.00
Norte,E1,20:00:00,5494,0.01,1791.40,20.99,0.00
Norte,E1,20:00:00,5493,0.01,1791.40,20.92,0.00
Norte,E1,20:00:00,1161,0.03,1791.42,20.93,0.00
Norte,E1,20:00:00,1104,0.07,1791.37,20.37,0.00
Norte,E1,20:00:00,1318,0.07,1791.37,19.64,0.00
Norte,E1,20:00:00,1319,0.01,1791.37,19.29,0.00
Norte,E1,20:00:00,5484,0.01,1791.44,9.28,0.00
Norte,E1,20:00:00,1144,0.07,1791.38,22.61,0.00
Norte,E1,20:00:00,1131,0.07,1791.38,21.63,0.00
Norte,E1,20:00:00,1130,0.07,1791.38,21.48,0.00
Norte,E1,20:00:00,5478,0.00,1791.49,11.71,0.00
Norte,E1,20:00:00,5345,0.12,1791.50,16.12,0.00
Norte,E1,20:00:00,5344,0.12,1791.50,15.96,0.00
Norte,E1,20:00:00,5343,0.12,1791.51,11.03,0.00
Norte,E1,20:00:00,5342,0.03,1791.45,15.90,0.00
Norte,E1,20:00:00,5314,0.01,1791.36,16.01,0.00
Norte,E1,20:00:00,5313,0.01,1791.38,22.57,0.00
Norte,E1,20:00:00,5312,0.00,1791.38,22.77,0.00
Norte,E1,20:00:00,5311,0.11,1791.38,22.63,0.00
Norte,E1,20:00:00,1315,0.06,1791.41,19.67,0.00
Norte,E1,20:00:00,5291,0.02,1791.41,19.93,0.00
Norte,E1,20:00:00,1312,0.09,1791.41,19.49,0.00
Norte,E1,20:00:00,1335,0.06,1791.45,12.74,0.00
Norte,E1,20:00:00,1336,0.01,1791.45,11.87,0.00
Norte,E1,20:00:00,1253,0.13,1791.43,13.82,0.00
Norte,E1,20:00:00,1142,0.02,1791.39,21.59,0.00
Norte,E1,20:00:00,1109,0.01,1791.38,20.57,0.00
Norte,E1,20:00:00,1119,0.10,1791.38,20.60,0.00
Norte,E1,20:00:00,1093,0.07,1791.37,19.53,0.00
Norte,E1,20:00:00,1063,0.02,1791.37,19.36,0.00
Norte,E1,20:00:00,5289,0.01,1791.37,19.89,0.00
Norte,E1,20:00:00,349,0.05,1791.37,22.54,0.00
Norte,E1,20:00:00,5264,0.02,1791.39,22.69,0.00
Norte,E1,20:00:00,1221,0.04,1791.44,9.88,0.00
Norte,E1,20:00:00,1189,0.01,1791.36,15.27,0.00
Norte,E1,20:00:00,1094,0.02,1791.37,19.29,0.00
Norte,E1,20:00:00,405,0.01,1791.38,22.17,0.00
Norte,E1,20:00:00,5241,0.00,1791.44,9.81,0.00
Norte,E1,20:00:00,5204,0.13,1791.33,15.61,0.00
Norte,E1,20:00:00,1216,0.08,1791.33,9.30,0.00
Norte,E1,20:00:00,350,0.02,1791.37,22.53,0.00
Norte,E1,20:00:00,354,0.11,1791.40,22.70,0.00
Norte,E1,20:00:00,1192,0.01,1791.40,17.38,0.00
Norte,E1,20:00:00,5193,0.00,1791.38,21.53,0.00
Norte,E1,20:00:00,1120,0.07,1791.38,20.17,0.00
Norte,E1,20:00:00,1295,0.12,1791.48,10.99,0.00
Norte,E1,20:00:00,1282,0.02,1791.46,15.79,0.00
Norte,E1,20:00:00,346,0.04,1791.37,23.67,0.00
Norte,E1,20:00:00,356,0.08,1791.40,22.66,0.00
Norte,E1,20:00:00,1162,0.01,1791.41,22.35,0.00
Norte,E1,20:00:00,368,0.03,1791.38,22.71,0.00
Norte,E1,20:00:00,1115,0.08,1791.38,19.96,0.00
Norte,E1,20:00:00,1247,0.06,1791.41,15.77,0.00
Norte,E1,20:00:00,1181,0.01,1791.39,23.55,0.00
Norte,E1,20:00:00,1171,0.06,1791.39,22.71,0.00
Norte,E1,20:00:00,1174,0.05,1791.39,23.56,0.00
Norte,E1,20:00:00,1242,0.10,1791.44,12.44,0.00
Norte,E1,20:00:00,1233,0.01,1791.44,11.98,0.00
Norte,E1,20:00:00,1321,0.04,1791.47,11.50,0.00
Norte,E1,20:00:00,1310,0.02,1791.47,14.65,0.00
Norte,E1,20:00:00,1322,0.00,1791.47,12.27,0.00
Norte,E1,20:00:00,1254,0.12,1791.46,12.16,0.00
Norte,E1,20:00:00,1185,0.02,1791.43,16.70,0.00
Norte,E1,20:00:00,1294,0.02,1791.47,11.81,0.00
Norte,E1,20:00:00,1290,0.09,1791.47,13.32,0.00
Norte,E1,20:00:00,352,0.12,1791.37,24.00,0.00
Norte,E1,20:00:00,353,0.07,1791.37,23.91,0.00
Norte,E1,20:00:00,348,0.11,1791.37,23.86,0.00
Norte,E1,20:00:00,358,0.02,1791.40,23.13,0.00
Norte,E1,20:00:00,357,0.03,1791.40,22.88,0.00
Norte,E1,20:00:00,1135,0.09,1791.38,22.84,0.00
Norte,E1,20:00:00,5148,0.00,1791.38,22.40,0.00
Norte,E1,20:00:00,1133,0.02,1791.38,22.66,0.00
Norte,E1,20:00:00,1095,0.02,1791.37,19.78,0.00
Norte,E1,20:00:00,1159,0.07,1791.42,21.86,0.00
Norte,E1,20:00:00,5112,0.02,1791.49,11.70,0.00
Norte,E1,20:00:00,5108,0.00,1791.36,16.08,0.00
Norte,E1,20:00:00,1190,0.06,1791.36,16.23,0.00
Norte,E1,20:00:00,1151,0.03,1791.46,17.23,0.00
Norte,E1,20:00:00,1053,0.02,1791.37,19.86,0.00
Norte,E1,20:00:00,1106,0.08,1791.37,20.31,0.00
Norte,E1,20:00:00,1089,0.03,1791.37,19.98,0.00
Norte,E1,20:00:00,1141,0.05,1791.37,21.63,0.00
Norte,E1,20:00:00,371,0.05,1791.38,22.69,0.00
Norte,E1,20:00:00,5087,0.01,1791.39,22.73,0.00
Norte,E1,20:00:00,1148,0.00,1791.39,22.70,0.00
Norte,E1,20:00:00,1147,0.00,1791.38,22.68,0.00
Norte,E1,20:00:00,5086,0.06,1791.38,22.67,0.00
Norte,E1,20:00:00,1309,0.04,1791.47,18.50,0.00
Norte,E1,21:00:00,1153,0.01,1791.34,18.74,0.00
Norte,E1,21:00:00,1154,0.00,1791.34,19.19,0.00
Norte,E1,21:00:00,1313,0.00,1791.33,19.63,0.00
Norte,E1,21:00:00,1268,0.07,1791.45,10.95,0.00
Norte,E1,21:00:00,5019,0.06,1791.28,22.10,0.00
Norte,E1,21:00:00,404,0.02,1791.29,22.13,0.00
Norte,E1,21:00:00,1248,0.07,1791.32,15.39,0.00
Norte,E1,21:00:00,5011,0.05,1791.26,16.05,0.00
Norte,E1,21:00:00,5010,0.03,1791.37,15.92,0.00
Norte,E1,21:00:00,10020,0.05,1791.30,23.36,0.00
Norte,E1,21:00:00,10059,0.04,1791.28,19.79,0.00
Norte,E1,21:00:00,10061,0.00,1791.39,10.68,0.00
Norte,E1,21:00:00,10062,0.00,1791.42,10.60,0.00
Norte,E1,21:00:00,10063,0.00,1791.46,10.87,0.00
Norte,E1,21:00:00,10082,0.09,1791.37,10.63,0.00
Norte,E1,21:00:00,5763,0.03,1791.75,10.75,0.00
Norte,E1,21:00:00,5762,0.01,1791.77,10.53,0.00
Norte,E1,21:00:00,5761,0.03,1791.66,11.43,0.00
Norte,E1,21:00:00,5760,0.04,1791.71,11.07,0.00
Norte,E1,21:00:00,5750,0.03,1791.65,11.32,0.00
Norte,E1,21:00:00,5749,0.06,1791.59,11.44,0.00
Norte,E1,21:00:00,5748,0.06,1791.51,11.25,0.00
Norte,E1,21:00:00,1265,0.03,1791.46,10.87,0.00
Norte,E1,21:00:00,1274,0.06,1791.43,11.63,0.00
Norte,E1,21:00:00,1276,0.13,1791.40,12.59,0.00
Norte,E1,21:00:00,5747,0.05,1791.35,16.02,0.00
Norte,E1,21:00:00,5746,0.08,1791.37,14.52,0.00
Norte,E1,21:00:00,1158,0.11,1791.34,19.40,0.00
Norte,E1,21:00:00,1137,0.13,1791.31,22.58,0.00
Norte,E1,21:00:00,5744,0.05,1791.32,22.24,0.00
Norte,E1,21:00:00,364,0.08,1791.30,22.59,0.00
Norte,E1,21:00:00,5709,0.16,1791.45,10.98,0.00
Norte,E1,21:00:00,5685,0.02,1791.31,15.77,0.00
Norte,E1,21:00:00,1175,0.12,1791.31,21.97,0.00
Norte,E1,21:00:00,1191,0.06,1791.31,19.19,0.00
Norte,E1,21:00:00,1176,0.17,1791.31,23.46,0.00
Norte,E1,21:00:00,1166,0.05,1791.32,22.00,0.00
Norte,E1,21:00:00,1165,0.03,1791.32,22.45,0.00
Norte,E1,21:00:00,1182,0.06,1791.31,22.70,0.00
Norte,E1,21:00:00,1179,0.06,1791.31,22.97,0.00
Norte,E1,21:00:00,401,0.06,1791.29,22.33,0.00
Norte,E1,21:00:00,400,0.06,1791.29,22.31,0.00
Norte,E1,21:00:00,1103,0.01,1791.28,21.23,0.00
Norte,E1,21:00:00,1125,0.06,1791.28,21.31,0.00
Norte,E1,21:00:00,1128,0.07,1791.28,21.56,0.00
Norte,E1,21:00:00,1122,0.06,1791.28,21.37,0.00
Norte,E1,21:00:00,1100,0.04,1791.28,20.30,0.00
Norte,E1,21:00:00,1102,0.07,1791.28,20.25,0.00
Norte,E1,21:00:00,1049,0.03,1791.28,19.88,0.00
Norte,E1,21:00:00,5678,0.06,1791.28,19.96,0.00
Norte,E1,21:00:00,1051,0.04,1791.28,19.77,0.00
Norte,E1,21:00:00,1107,0.04,1791.28,20.48,0.00
Norte,E1,21:00:00,1112,0.02,1791.28,20.13,0.00
Norte,E1,21:00:00,1110,0.01,1791.28,20.11,0.00
Norte,E1,21:00:00,1059,0.06,1791.28,19.54,0.00
Norte,E1,21:00:00,1113,0.04,1791.28,19.87,0.00
Norte,E1,21:00:00,1077,0.03,1791.28,19.73,0.00
Norte,E1,21:00:00,363,0.04,1791.30,22.59,0.00
Norte,E1,21:00:00,1305,0.00,1791.41,10.02,0.00
Norte,E1,21:00:00,1304,0.06,1791.41,10.00,0.00
Norte,E1,21:00:00,1306,0.07,1791.41,10.02,0.00
Norte,E1,21:00:00,1302,0.09,1791.41,10.00,0.00
Norte,E1,21:00:00,1272,0.03,1791.43,11.60,0.00
Norte,E1,21:00:00,1187,0.21,1791.32,15.61,0.00
Norte,E1,21:00:00,1150,0.21,1791.29,21.01,0.00
Norte,E1,21:00:00,1297,0.09,1791.42,10.54,0.00
Norte,E1,21:00:00,1293,0.08,1791.40,11.89,0.00
Norte,E1,21:00:00,1286,0.08,1791.39,12.80,0.00
Norte,E1,21:00:00,1279,0.06,1791.39,13.88,0.00
Norte,E1,21:00:00,1281,0.07,1791.39,14.25,0.00
Norte,E1,21:00:00,1149,0.16,1791.33,21.22,0.00
Norte,E1,21:00:00,5621,0.04,1791.28,22.37,0.00
Norte,E1,21:00:00,5620,0.05,1791.28,22.43,0.00
Norte,E1,21:00:00,355,0.05,1791.31,22.53,0.00
Norte,E1,21:00:00,1139,0.08,1791.31,22.56,0.00
Norte,E1,21:00:00,5614,0.03,1791.31,22.58,0.00
Norte,E1,21:00:00,1169,0.09,1791.31,22.61,0.00
Norte,E1,21:00:00,1164,0.10,1791.31,22.33,0.00
Norte,E1,21:00:00,5613,0.07,1791.30,22.49,0.00
Norte,E1,21:00:00,1143,0.08,1791.30,22.35,0.00
Norte,E1,21:00:00,1145,0.03,1791.30,22.44,0.00
Norte,E1,21:00:00,362,0.08,1791.30,22.60,0.00
Norte,E1,21:00:00,1117,0.09,1791.28,19.91,0.00
Norte,E1,21:00:00,5604,0.07,1791.29,20.64,0.00
Norte,E1,21:00:00,5603,0.05,1791.30,21.08,0.00
Norte,E1,21:00:00,1340,0.04,1791.39,19.05,0.00
Norte,E1,21:00:00,1334,0.06,1791.39,12.11,0.00
Norte,E1,21:00:00,1326,0.09,1791.40,10.21,0.00
Norte,E1,21:00:00,1257,0.08,1791.41,11.22,0.00
Norte,E1,21:00:00,1252,0.11,1791.38,11.29,0.00
Norte,E1,21:00:00,1240,0.11,1791.37,11.20,0.00
Norte,E1,21:00:00,1223,0.05,1791.37,9.59,0.00
Norte,E1,21:00:00,5538,0.07,1791.28,19.85,0.00
Norte,E1,21:00:00,5537,0.04,1791.28,19.53,0.00
Norte,E1,21:00:00,1284,0.03,1791.29,21.05,0.00
Norte,E1,21:00:00,5533,0.03,1791.39,10.85,0.00
Norte,E1,21:00:00,5523,0.00,1791.28,19.27,0.00
Norte,E1,21:00:00,1246,0.03,1791.32,15.92,0.00
Norte,E1,21:00:00,1196,0.05,1791.22,17.00,0.00
Norte,E1,21:00:00,1207,0.11,1791.22,15.43,0.00
Norte,E1,21:00:00,1197,0.05,1791.22,17.47,0.00
Norte,E1,21:00:00,1172,0.16,1791.30,23.67,0.00
Norte,E1,21:00:00,1244,0.11,1791.34,14.67,0.00
Norte,E1,21:00:00,1245,0.06,1791.34,15.75,0.00
Norte,E1,21:00:00,1225,0.03,1791.34,14.64,0.00
Norte,E1,21:00:00,1243,0.04,1791.36,13.13,0.00
Norte,E1,21:00:00,1226,0.06,1791.36,13.41,0.00
Norte,E1,21:00:00,1232,0.02,1791.36,11.93,0.00
Norte,E1,21:00:00,1228,0.03,1791.36,12.74,0.00
Norte,E1,21:00:00,1230,0.01,1791.36,12.39,0.00
Norte,E1,21:00:00,1231,0.01,1791.36,12.47,0.00
Norte,E1,21:00:00,1229,0.01,1791.36,12.44,0.00
Norte,E1,21:00:00,5506,0.02,1791.36,12.88,0.00
Norte,E1,21:00:00,1224,0.07,1791.36,13.18,0.00
Norte,E1,21:00:00,1324,0.03,1791.41,10.55,0.00
Norte,E1,21:00:00,1308,0.08,1791.40,10.54,0.00
Norte,E1,21:00:00,1323,0.06,1791.40,11.99,0.00
Norte,E1,21:00:00,1255,0.08,1791.41,11.84,0.00
Norte,E1,21:00:00,1250,0.15,1791.37,12.68,0.00
Norte,E1,21:00:00,1249,0.14,1791.35,13.77,0.00
Norte,E1,21:00:00,1186,0.01,1791.34,15.93,0.00
Norte,E1,21:00:00,1292,0.06,1791.39,11.23,0.00
Norte,E1,21:00:00,1291,0.01,1791.39,11.00,0.00
Norte,E1,21:00:00,1289,0.02,1791.39,13.16,0.00
Norte,E1,21:00:00,1288,0.01,1791.39,14.83,0.00
Norte,E1,21:00:00,1184,0.04,1791.35,14.91,0.00
Norte,E1,21:00:00,347,0.08,1791.28,23.76,0.00
Norte,E1,21:00:00,351,0.05,1791.28,24.03,0.00
Norte,E1,21:00:00,1134,0.14,1791.32,22.65,0.00
Norte,E1,21:00:00,1140,0.03,1791.31,22.61,0.00
Norte,E1,21:00:00,5495,0.10,1791.28,22.81,0.00
Norte,E1,21:00:00,5494,0.01,1791.31,20.90,0.00
Norte,E1,21:00:00,5493,0.01,1791.31,20.83,0.00
Norte,E1,21:00:00,1161,0.04,1791.33,20.84,0.00
Norte,E1,21:00:00,1104,0.08,1791.28,20.28,0.00
Norte,E1,21:00:00,1318,0.08,1791.28,19.55,0.00
Norte,E1,21:00:00,1319,0.02,1791.28,19.20,0.00
Norte,E1,21:00:00,5484,0.01,1791.37,9.21,0.00
Norte,E1,21:00:00,1144,0.08,1791.28,22.51,0.00
Norte,E1,21:00:00,1131,0.08,1791.28,21.53,0.00
Norte,E1,21:00:00,1130,0.07,1791.28,21.38,0.00
Norte,E1,21:00:00,5478,0.00,1791.43,11.65,0.00
Norte,E1,21:00:00,5345,0.14,1791.44,16.06,0.00
Norte,E1,21:00:00,5344,0.14,1791.44,15.90,0.00
Norte,E1,21:00:00,5343,0.14,1791.45,10.97,0.00
Norte,E1,21:00:00,5342,0.03,1791.37,15.82,0.00
Norte,E1,21:00:00,5314,0.01,1791.26,15.91,0.00
Norte,E1,21:00:00,5313,0.01,1791.28,22.47,0.00
Norte,E1,21:00:00,5312,0.01,1791.28,22.67,0.00
Norte,E1,21:00:00,5311,0.13,1791.28,22.53,0.00
Norte,E1,21:00:00,1315,0.07,1791.33,19.59,0.00
Norte,E1,21:00:00,5291,0.02,1791.33,19.85,0.00
Norte,E1,21:00:00,1312,0.10,1791.32,19.40,0.00
Norte,E1,21:00:00,1335,0.07,1791.37,12.66,0.00
Norte,E1,21:00:00,1336,0.01,1791.37,11.79,0.00
Norte,E1,21:00:00,1253,0.14,1791.35,13.74,0.00
Norte,E1,21:00:00,1142,0.03,1791.30,21.50,0.00
Norte,E1,21:00:00,1109,0.01,1791.28,20.47,0.00
Norte,E1,21:00:00,1119,0.11,1791.28,20.50,0.00
Norte,E1,21:00:00,1093,0.08,1791.28,19.44,0.00
Norte,E1,21:00:00,1063,0.03,1791.28,19.27,0.00
Norte,E1,21:00:00,5289,0.01,1791.28,19.80,0.00
Norte,E1,21:00:00,349,0.06,1791.28,22.45,0.00
Norte,E1,21:00:00,5264,0.02,1791.29,22.59,0.00
Norte,E1,21:00:00,1221,0.05,1791.37,9.81,0.00
Norte,E1,21:00:00,1189,0.01,1791.26,15.17,0.00
Norte,E1,21:00:00,1094,0.02,1791.28,19.20,0.00
Norte,E1,21:00:00,405,0.01,1791.29,22.08,0.00
Norte,E1,21:00:00,5241,0.00,1791.37,9.74,0.00
Norte,E1,21:00:00,5204,0.14,1791.22,15.50,0.00
Norte,E1,21:00:00,1216,0.08,1791.22,9.19,0.00
Norte,E1,21:00:00,350,0.03,1791.28,22.44,0.00
Norte,E1,21:00:00,354,0.13,1791.31,22.61,0.00
Norte,E1,21:00:00,1192,0.01,1791.31,17.29,0.00
Norte,E1,21:00:00,5193,0.00,1791.28,21.43,0.00
Norte,E1,21:00:00,1120,0.08,1791.28,20.07,0.00
Norte,E1,21:00:00,1295,0.13,1791.41,10.92,0.00
Norte,E1,21:00:00,1282,0.03,1791.39,15.72,0.00
Norte,E1,21:00:00,346,0.04,1791.28,23.58,0.00
Norte,E1,21:00:00,356,0.09,1791.31,22.57,0.00
Norte,E1,21:00:00,1162,0.01,1791.32,22.26,0.00
Norte,E1,21:00:00,368,0.04,1791.28,22.61,0.00
Norte,E1,21:00:00,1115,0.08,1791.28,19.86,0.00
Norte,E1,21:00:00,1247,0.07,1791.32,15.68,0.00
Norte,E1,21:00:00,1181,0.01,1791.30,23.46,0.00
Norte,E1,21:00:00,1171,0.07,1791.30,22.62,0.00
Norte,E1,21:00:00,1174,0.06,1791.30,23.47,0.00
Norte,E1,21:00:00,1242,0.11,1791.36,12.36,0.00
Norte,E1,21:00:00,1233,0.01,1791.36,11.90,0.00
Norte,E1,21:00:00,1321,0.05,1791.40,11.43,0.00
Norte,E1,21:00:00,1310,0.02,1791.40,14.58,0.00
Norte,E1,21:00:00,1322,0.01,1791.40,12.20,0.00
Norte,E1,21:00:00,1254,0.14,1791.38,12.08,0.00
Norte,E1,21:00:00,1185,0.02,1791.34,16.61,0.00
Norte,E1,21:00:00,1294,0.02,1791.40,11.74,0.00
Norte,E1,21:00:00,1290,0.10,1791.39,13.24,0.00
Norte,E1,21:00:00,352,0.13,1791.28,23.91,0.00
Norte,E1,21:00:00,353,0.08,1791.28,23.82,0.00
Norte,E1,21:00:00,348,0.12,1791.28,23.77,0.00
Norte,E1,21:00:00,358,0.02,1791.31,23.04,0.00
Norte,E1,21:00:00,357,0.04,1791.31,22.79,0.00
Norte,E1,21:00:00,1135,0.10,1791.28,22.74,0.00
Norte,E1,21:00:00,5148,0.00,1791.29,22.31,0.00
Norte,E1,21:00:00,1133,0.03,1791.28,22.56,0.00
Norte,E1,21:00:00,1095,0.02,1791.28,19.69,0.00
Norte,E1,21:00:00,1159,0.08,1791.33,21.77,0.00
Norte,E1,21:00:00,5112,0.02,1791.43,11.64,0.00
Norte,E1,21:00:00,5108,0.00,1791.26,15.98,0.00
Norte,E1,21:00:00,1190,0.06,1791.26,16.13,0.00
Norte,E1,21:00:00,1151,0.04,1791.39,17.16,0.00
Norte,E1,21:00:00,1053,0.02,1791.28,19.77,0.00
Norte,E1,21:00:00,1106,0.09,1791.28,20.22,0.00
Norte,E1,21:00:00,1089,0.04,1791.28,19.89,0.00
Norte,E1,21:00:00,1141,0.05,1791.28,21.54,0.00
Norte,E1,21:00:00,371,0.06,1791.28,22.59,0.00
Norte,E1,21:00:00,5087,0.01,1791.29,22.63,0.00
Norte,E1,21:00:00,1148,0.00,1791.29,22.60,0.00
Norte,E1,21:00:00,1147,0.00,1791.29,22.59,0.00
Norte,E1,21:00:00,5086,0.07,1791.29,22.58,0.00
Norte,E1,21:00:00,1309,0.04,1791.40,18.43,0.00
Norte,E1,22:00:00,1153,0.01,1791.42,18.82,0.00
Norte,E1,22:00:00,1154,0.00,1791.42,19.27,0.00
Norte,E1,22:00:00,1313,0.00,1791.40,19.70,0.00
Norte,E1,22:00:00,1268,0.06,1791.51,11.01,0.00
Norte,E1,22:00:00,5019,0.05,1791.36,22.18,0.00
Norte,E1,22:00:00,404,0.02,1791.37,22.21,0.00
Norte,E1,22:00:00,1248,0.06,1791.40,15.47,0.00
Norte,E1,22:00:00,5011,0.05,1791.35,16.14,0.00
Norte,E1,22:00:00,5010,0.03,1791.44,15.99,0.00
Norte,E1,22:00:00,10020,0.04,1791.38,23.44,0.00
Norte,E1,22:00:00,10059,0.04,1791.36,19.87,0.00
Norte,E1,22:00:00,10061,0.00,1791.46,10.75,0.00
Norte,E1,22:00:00,10062,0.00,1791.48,10.66,0.00
Norte,E1,22:00:00,10063,0.00,1791.51,10.92,0.00
Norte,E1,22:00:00,10082,0.08,1791.44,10.70,0.00
Norte,E1,22:00:00,5763,0.03,1791.75,10.75,0.00
Norte,E1,22:00:00,5762,0.01,1791.77,10.53,0.00
Norte,E1,22:00:00,5761,0.03,1791.68,11.45,0.00
Norte,E1,22:00:00,5760,0.04,1791.72,11.08,0.00
Norte,E1,22:00:00,5750,0.03,1791.67,11.34,0.00
Norte,E1,22:00:00,5749,0.06,1791.62,11.47,0.00
Norte,E1,22:00:00,5748,0.06,1791.56,11.30,0.00
Norte,E1,22:00:00,1265,0.03,1791.51,10.92,0.00
Norte,E1,22:00:00,1274,0.05,1791.49,11.69,0.00
Norte,E1,22:00:00,1276,0.12,1791.47,12.66,0.00
Norte,E1,22:00:00,5747,0.04,1791.42,16.09,0.00
